domain,method,kind,rank_by_NDCG@10,HR@5,HR@10,HR@20,NDCG@5,NDCG@10,NDCG@20,MRR,sample_count,avg_candidates,score_coverage_rate,ranking_events,total_candidates,matched_candidates,scores_csv_lines,predictions_jsonl_lines,predictions_jsonl_line_source,ranking_eval_records_csv_lines,status_label,artifact_class,implementation_status,blocker_count,blockers_json,comparison_variant,official_repo,pinned_commit,baseline_hyperparameter_source,test_set_model_selection_allowed,primary_gate_json,comparison_csv,paired_tests_csv,paired_summary_json,claim_gate,gate_ok,ccrp_rank1_all_metrics,paired_positive_holm_significant_count,paired_all_positive_holm_significant,min_delta,min_ci_low,max_holm_p_value,local_evidence_dir,fairness_provenance_path,server_final_evidence_audit_path,server_large_artifact_manifest_path,light_evidence_sync_manifest_path,local_light_evidence_audit_path,score_audit_json_path,score_audit_txt_path,run_summary_json_path,official_light_package_ok,local_server_evidence_consistency_ok,ccrp_report_path,ccrp_user_ranks_path,local_ccrp_summary_path,local_ccrp_eval_path,local_ccrp_metrics_path,local_ccrp_coverage_path,ccrp_local_event_restat_ready,table_eligibility,row_warnings
home,proex_profile,official_baseline,6,0.0606,0.1177,0.2296,0.03662857786324662,0.054867449700296195,0.08290060869107069,0.059333264912585115,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/BlueGhostYi/ProRec,48a3a3d5075c1112c793b9bfc78de9a8b000ffe2,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_proex_profile_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_profile_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,llm2rec_sasrec,official_baseline,7,0.0577,0.1101,0.2153,0.034207889197971464,0.05094946457092548,0.07719596686909931,0.05638658593963179,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/HappyPointer/LLM2Rec,73b481f710f67166ab958f4985d27b27fb410871,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_sasrec_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,promax_profile,official_baseline,8,0.0514,0.1019,0.2076,0.030788292596664168,0.046918087762152026,0.07326077825489297,0.053474908740382465,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/BlueGhostYi/ProRec,48a3a3d5075c1112c793b9bfc78de9a8b000ffe2,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_promax_profile_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_profile_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
home,elmrec_graph,official_baseline,9,0.0509,0.1021,0.2018,0.029717257242599254,0.04604407419158871,0.0708856096588022,0.05195852255617441,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/WangXFng/ELMRec,b28c4f786d89fb8473ab358e12a882b30259f627,official_default_or_recommended,False,outputs/summary/home_official_ccrp_gate_20260604.json,outputs/summary/home_official_ccrp_20260604_comparison.csv,outputs/summary/home_official_ccrp_20260604_paired_tests.csv,outputs/summary/home_official_ccrp_20260604_paired_summary.json,home_domain_pass,True,True,56,True,0.0336,0.0216,1.0216927255359559e-08,outputs/baselines/official_adapters/home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_official_score_audit.json,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_graph_same_candidate_score_audit.txt,outputs\baselines\official_adapters\home_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,ccrp_v3_qwen3base_pointwise,internal_method,1,0.1937,0.2696,0.3931,0.14186375906171483,0.16611553052793934,0.19703986741872317,0.15585924577949772,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,file,10001,same_schema_internal_method,completed_result,internal_completed,0,[],same_schema_internal_method,,,,,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,,,,,,,,,,,,outputs\tools_large10000_100neg_ccrp_v3\report.json,outputs\tools_large10000_100neg_ccrp_v3\user_ranks.jsonl,outputs\tools_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\same_candidate_external_baseline_summary.csv,outputs\tools_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\ranking_eval_records.csv,outputs\tools_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\ranking_metrics.csv,outputs\tools_large10000_100neg_ccrp_v3_qwen3base_pointwise_same_candidate\tables\external_score_coverage.csv,True,main_internal_comparison_compact_certificate,
tools,llmemb,official_baseline,2,0.1365,0.2257,0.3637,0.087457824217457,0.11594350972806679,0.15050644138929892,0.10649354669900822,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/Applied-Machine-Learning-Lab/LLMEmb,3458a5e225062e94b4f1a01e41f3ec82089f0407,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_llmemb_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_llmemb_official_qwen3base_same_candidate\llmemb_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,irllrec_intent,official_baseline,3,0.102,0.1651,0.3095,0.06504709833452535,0.08525707170530923,0.12100829406900945,0.08670154590435823,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/wangyu0627/IRLLRec,ee8330b456e568f87869ec6c0c553c55d43fce6e,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_intent_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_irllrec_intent_official_qwen3base_same_candidate\irllrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,llm2rec_sasrec,official_baseline,4,0.0957,0.1625,0.2954,0.060227320850546905,0.08147852827156639,0.11481218118869342,0.08101396652891538,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/HappyPointer/LLM2Rec,73b481f710f67166ab958f4985d27b27fb410871,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,,outputs\baselines\official_adapters\tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_sasrec_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_llm2rec_sasrec_official_qwen3base_same_candidate\llm2rec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,rlmrec_graphcl,official_baseline,5,0.0784,0.1354,0.2465,0.05017501611537314,0.06838865570840932,0.09599330874161652,0.07220064580885768,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/HKUDS/RLMRec,22413752246de3dee8ab0d509f7f7a8889080f95,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_graphcl_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_rlmrec_graphcl_official_qwen3base_same_candidate\rlmrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,llmesr_sasrec,official_baseline,6,0.0711,0.127,0.2219,0.042728964614829223,0.060602849768892623,0.08433244535733923,0.06334161303438132,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/Applied-Machine-Learning-Lab/LLM-ESR,e5dc388c12509c88c65536ecd8d231325993d4ef,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_sasrec_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_llmesr_sasrec_official_qwen3base_same_candidate\llmesr_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,proex_profile,official_baseline,7,0.0602,0.1177,0.2329,0.037281705859706714,0.055676376797898205,0.08437492971571317,0.06071849976691817,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/BlueGhostYi/ProRec,48a3a3d5075c1112c793b9bfc78de9a8b000ffe2,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_profile_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_proex_profile_official_qwen3base_same_candidate\proex_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,promax_profile,official_baseline,8,0.056,0.1046,0.2018,0.03468275603534166,0.05029722685396016,0.07458228366305956,0.056527355267188224,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/BlueGhostYi/ProRec,48a3a3d5075c1112c793b9bfc78de9a8b000ffe2,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_profile_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_promax_profile_official_qwen3base_same_candidate\promax_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
tools,elmrec_graph,official_baseline,9,0.0501,0.101,0.2101,0.029656030656687697,0.045870649973376774,0.07316592297455926,0.05237582779698271,10000,101.0,1.0,10000,1010000,1010000,1010001,10000,server_final_evidence_audit,10001,same_schema_external_baseline,completed_result,official_completed,0,[],official_code_qwen3base_default_hparams_declared_adaptation,https://github.com/WangXFng/ELMRec,b28c4f786d89fb8473ab358e12a882b30259f627,official_default_or_recommended,False,outputs/summary/tools_official_ccrp_gate_post_cleanup_20260605.json,outputs/summary/tools_official_ccrp_20260605_comparison.csv,outputs/summary/tools_official_ccrp_20260605_paired_tests.csv,outputs/summary/tools_official_ccrp_20260605_paired_summary.json,tools_domain_pass,True,True,56,True,0.0294,0.0173,9.7172307634557e-07,outputs/baselines/official_adapters/tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\fairness_provenance.json,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\server_final_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\server_large_artifact_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\light_evidence_sync_manifest.json,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\local_light_evidence_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_official_score_audit.json,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_graph_same_candidate_score_audit.txt,outputs\baselines\official_adapters\tools_large10000_100neg_elmrec_graph_official_qwen3base_same_candidate\elmrec_official_run_summary.json,True,True,,,,,,,,main_official_comparison_eligible,
